,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
2774,600396,金山股份,0.0,2.77,2.79,2.76,2.77,0.0,0.25,0.81,-2.36,36412,10087176.0,2.77,4079397883,4079397883,1.600396,沪A,2022-12-14 13:01:15,2022-12-14
2775,600385,退市金泰,-,-,-,-,-,-,0.0,-,-,-,-,1.2,-,-,1.600385,沪A,2022-12-14 08:00:00,2022-12-14
2776,600377,宁沪高速,0.0,8.29,8.33,8.23,8.26,0.0,0.05,0.6,10.07,20085,16620572.0,8.29,41762926775,31520097078,1.600377,沪A,2022-12-14 13:01:17,2022-12-14
2777,600357,承德钒钛,-,-,-,-,-,-,0.0,-,-,-,-,7.4,-,-,1.600357,沪A,2022-12-14 08:00:00,2022-12-14
2778,600331,宏达股份,0.0,2.91,2.93,2.89,2.91,0.0,0.4,0.79,46.32,81406,23674445.0,2.91,5913120000,5913120000,1.600331,沪A,2022-12-14 13:01:14,2022-12-14
2779,600317,营口港,-,-,-,-,-,-,0.0,-,-,-,-,2.6,-,-,1.600317,沪A,2022-12-14 08:00:00,2022-12-14
2780,600307,酒钢宏兴,0.0,1.71,1.72,1.7,1.71,0.0,0.2,0.81,-5.26,123808,21154595.0,1.71,10710341195,10710341195,1.600307,沪A,2022-12-14 13:01:17,2022-12-14
2781,600296,S兰铝,-,-,-,-,-,-,0.0,-,-,-,-,14.61,-,-,1.600296,沪A,2022-12-14 08:00:00,2022-12-14
2782,600291,退市西水,-,-,-,-,-,-,0.0,-,-,-,-,0.89,-,-,1.600291,沪A,2022-12-14 08:00:00,2022-12-14
2783,600290,ST华仪,0.0,2.28,2.3,2.27,2.29,0.0,0.17,0.87,-9.35,13212,3021492.0,2.28,1732580005,1732580005,1.600290,沪A,2022-12-14 13:01:16,2022-12-14
2784,600286,S*ST国瓷,-,-,-,-,-,-,0.0,-,-,-,-,0.67,-,-,1.600286,沪A,2022-12-14 08:00:00,2022-12-14
2785,600275,退市昌鱼,-,-,-,-,-,-,0.0,-,-,-,-,0.41,-,-,1.600275,沪A,2022-12-14 08:00:00,2022-12-14
2786,600270,外运发展,-,-,-,-,-,-,0.0,-,-,-,-,20.99,-,-,1.600270,沪A,2022-12-14 08:00:00,2022-12-14
2787,600269,赣粤高速,0.0,3.49,3.49,3.46,3.47,0.0,0.25,0.73,8.86,58425,20299524.0,3.49,8150570479,8150570479,1.600269,沪A,2022-12-14 13:01:17,2022-12-14
2788,600263,路桥建设,-,-,-,-,-,-,0.0,-,-,-,-,16.43,-,-,1.600263,沪A,2022-12-14 08:00:00,2022-12-14
2789,600253,天方药业,-,-,-,-,-,-,0.0,-,-,-,-,6.26,-,-,1.600253,沪A,2022-12-14 08:00:00,2022-12-14
2790,600248,陕西建工,0.0,4.55,4.56,4.51,4.56,0.0,0.47,0.63,4.01,67692,30705010.0,4.55,16784414401,6600516859,1.600248,沪A,2022-12-14 13:01:16,2022-12-14
2791,600247,*ST成城,-,-,-,-,-,-,0.0,-,-,-,-,0.65,-,-,1.600247,沪A,2022-12-14 08:00:00,2022-12-14
2792,600240,退市华业,-,-,-,-,-,-,0.0,-,-,-,-,0.41,-,-,1.600240,沪A,2022-12-14 08:00:00,2022-12-14
2793,600231,凌钢股份,0.0,2.28,2.3,2.26,2.29,0.0,0.12,0.64,-23.33,33155,7546073.0,2.28,6502912741,6502912741,1.600231,沪A,2022-12-14 13:01:09,2022-12-14
2794,600218,全柴动力,0.0,9.14,9.18,9.12,9.15,0.0,0.35,0.55,37.77,14385,13144766.0,9.14,3981383260,3771700911,1.600218,沪A,2022-12-14 13:01:13,2022-12-14
2795,600209,退市罗顿,-,-,-,-,-,-,0.0,-,-,-,-,1.18,-,-,1.600209,沪A,2022-12-14 08:00:00,2022-12-14
2796,600205,S山东铝,-,-,-,-,-,-,0.0,-,-,-,-,25.41,-,-,1.600205,沪A,2022-12-14 08:00:00,2022-12-14
2797,600181,S*ST云大,-,-,-,-,-,-,0.0,-,-,-,-,1.02,-,-,1.600181,沪A,2022-12-14 08:00:00,2022-12-14
2798,600175,退市美都,-,-,-,-,-,-,0.0,-,-,-,-,0.21,-,-,1.600175,沪A,2022-12-14 08:00:00,2022-12-14
2799,600146,退市环球,-,-,-,-,-,-,0.0,-,-,-,-,0.22,-,-,1.600146,沪A,2022-12-14 08:00:00,2022-12-14
2800,600145,退市新亿,-,-,-,-,-,-,0.0,-,-,-,-,0.34,-,-,1.600145,沪A,2022-12-14 08:00:00,2022-12-14
2801,600141,兴发集团,0.0,32.37,32.77,31.96,32.27,0.0,0.93,0.84,5.5,103090,332706360.0,32.37,35986527341,35782305011,1.600141,沪A,2022-12-14 13:01:16,2022-12-14
2802,600135,乐凯胶片,0.0,7.5,7.56,7.46,7.48,0.0,0.25,0.82,90.36,13776,10339347.0,7.5,4149803243,4149803243,1.600135,沪A,2022-12-14 13:01:16,2022-12-14
2803,600121,郑州煤电,0.0,5.48,5.5,5.41,5.48,0.0,1.39,0.81,89.99,169808,92549116.0,5.48,6676897968,6676897968,1.600121,沪A,2022-12-14 13:01:15,2022-12-14
2804,600120,浙江东方,0.0,3.73,3.75,3.72,3.74,0.0,0.2,0.41,30.98,58794,21929969.0,3.73,12739372965,10803285241,1.600120,沪A,2022-12-14 13:01:16,2022-12-14
2805,600116,三峡水利,0.0,8.81,8.82,8.76,8.77,0.0,0.16,0.52,28.2,25907,22769664.0,8.81,16845978984,13885869545,1.600116,沪A,2022-12-14 13:01:15,2022-12-14
2806,600108,亚盛集团,0.0,3.25,3.28,3.23,3.27,0.0,0.43,0.77,108.5,83530,27118005.0,3.25,6327474143,6327474143,1.600108,沪A,2022-12-14 13:01:15,2022-12-14
2807,600104,上汽集团,0.0,15.11,15.13,14.97,15.1,0.0,0.06,0.82,10.47,70961,106789977.0,15.11,176537101225,176537101225,1.600104,沪A,2022-12-14 13:01:15,2022-12-14
2808,600102,莱钢股份,-,-,-,-,-,-,0.0,-,-,-,-,7.13,-,-,1.600102,沪A,2022-12-14 08:00:00,2022-12-14
2809,600093,退市易见,-,-,-,-,-,-,0.0,-,-,-,-,0.5,-,-,1.600093,沪A,2022-12-14 08:00:00,2022-12-14
2810,600092,S*ST精密,-,-,-,-,-,-,0.0,-,-,-,-,0.96,-,-,1.600092,沪A,2022-12-14 08:00:00,2022-12-14
2811,600091,退市明科,-,-,-,-,-,-,0.0,-,-,-,-,0.76,-,-,1.600091,沪A,2022-12-14 08:00:00,2022-12-14
2812,600090,退市济堂,-,-,-,-,-,-,0.0,-,-,-,-,0.27,-,-,1.600090,沪A,2022-12-14 08:00:00,2022-12-14
2813,600087,退市长油,-,-,-,-,-,-,0.0,-,-,-,-,0.83,-,-,1.600087,沪A,2022-12-14 08:00:00,2022-12-14
2814,600086,退市金钰,-,-,-,-,-,-,0.0,-,-,-,-,0.16,-,-,1.600086,沪A,2022-12-14 08:00:00,2022-12-14
2815,600077,宋都股份,0.0,2.9,2.94,2.88,2.91,0.0,0.87,0.69,-19.89,116071,33712139.0,2.9,3886354745,3886354745,1.600077,沪A,2022-12-14 13:01:10,2022-12-14
2816,600074,退市保千,-,-,-,-,-,-,0.0,-,-,-,-,0.17,-,-,1.600074,沪A,2022-12-14 08:00:00,2022-12-14
2817,600072,中船科技,0.0,12.39,12.52,12.31,12.31,0.0,0.45,0.76,112.39,33274,41344530.0,12.39,9122136050,9122136050,1.600072,沪A,2022-12-14 13:01:17,2022-12-14
2818,600069,退市银鸽,-,-,-,-,-,-,0.0,-,-,-,-,0.28,-,-,1.600069,沪A,2022-12-14 08:00:00,2022-12-14
2819,600068,葛洲坝,-,-,-,-,-,-,0.0,-,-,-,-,9.93,-,-,1.600068,沪A,2022-12-14 08:00:00,2022-12-14
2820,600065,*ST联谊,-,-,-,-,-,-,0.0,-,-,-,-,1.7,-,-,1.600065,沪A,2022-12-14 08:00:00,2022-12-14
2821,600022,山东钢铁,0.0,1.55,1.56,1.54,1.56,0.0,0.16,0.58,47.56,172167,26714136.0,1.55,16967151905,16967151905,1.600022,沪A,2022-12-14 13:01:15,2022-12-14
2822,600021,上海电力,0.0,9.68,9.71,9.61,9.63,0.0,0.31,0.62,92.44,79924,77237507.0,9.68,27266078484,25334149427,1.600021,沪A,2022-12-14 13:01:16,2022-12-14
2823,600016,民生银行,0.0,3.51,3.52,3.49,3.52,0.0,0.1,1.24,3.41,370560,129841310.0,3.51,153676288942,124472052478,1.600016,沪A,2022-12-14 13:01:16,2022-12-14
2824,600015,华夏银行,0.0,5.31,5.31,5.25,5.29,0.0,0.09,0.65,3.71,113908,60069224.0,5.31,84508270165,68088466127,1.600015,沪A,2022-12-14 13:01:16,2022-12-14
2825,600006,东风汽车,0.0,6.14,6.18,6.08,6.11,0.0,0.43,0.67,93.94,85498,52410975.0,6.14,12280000000,12280000000,1.600006,沪A,2022-12-14 13:01:15,2022-12-14
2826,600005,武钢股份,-,-,-,-,-,-,0.0,-,-,-,-,3.71,-,-,1.600005,沪A,2022-12-14 08:00:00,2022-12-14
2827,600003,ST东北高,-,-,-,-,-,-,0.0,-,-,-,-,3.87,-,-,1.600003,沪A,2022-12-14 08:00:00,2022-12-14
2828,600002,齐鲁石化,-,-,-,-,-,-,0.0,-,-,-,-,10.09,-,-,1.600002,沪A,2022-12-14 08:00:00,2022-12-14
2829,600001,邯郸钢铁,-,-,-,-,-,-,0.0,-,-,-,-,5.29,-,-,1.600001,沪A,2022-12-14 08:00:00,2022-12-14
2830,430489,佳先股份,0.0,6.3,6.36,6.22,6.3,0.0,0.18,1.55,13.86,1516,951565.24,6.3,859692960,530358583,0.430489,深A,2022-12-14 13:01:13,2022-12-14
2831,430198,微创光电,0.0,4.84,4.84,4.8,4.8,0.0,0.0,0.06,-17.43,9,4324.0,4.84,781001140,314161646,0.430198,深A,2022-12-14 13:01:13,2022-12-14
2832,301398,星源卓镁,-,-,-,-,-,-,0.0,-,46.63,-,-,34.4,2752000000,627113720,0.301398,深A,2022-12-14 08:00:00,2022-12-14
2833,301368,丰立智能,-,-,-,-,-,-,0.0,-,47.33,-,-,22.33,2681833000,600487530,0.301368,深A,2022-12-14 08:00:00,2022-12-14
2834,301301,川宁生物,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,0.301301,深A,2022-12-14 08:00:00,2022-12-14
2835,301297,富乐德,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,0.301297,深A,2022-12-14 08:00:00,2022-12-14
2836,301280,珠城科技,-,-,-,-,-,-,0.0,-,30.23,-,-,67.4,3292490000,-,0.301280,深A,2022-12-14 08:00:00,2022-12-14
2837,301265,华新环保,-,-,-,-,-,-,0.0,-,31.09,-,-,13.28,4023483857,954092410,0.301265,深A,2022-12-14 08:00:00,2022-12-14
2838,301255,通力科技,-,-,-,-,-,-,0.0,-,19.47,-,-,37.02,1888020000,-,0.301255,深A,2022-12-14 08:00:00,2022-12-14
2839,301019,宁波色母,0.0,20.71,20.99,20.61,20.77,0.0,0.33,1.38,25.23,2375,4944168.0,20.71,2485200000,1488668847,0.301019,深A,2022-12-14 13:01:12,2022-12-14
2840,301016,雷尔伟,0.0,18.88,19.02,18.83,18.97,0.0,0.75,0.69,25.78,2245,4240097.0,18.88,2265600000,566400000,0.301016,深A,2022-12-14 13:01:09,2022-12-14
2841,301005,超捷股份,0.0,29.19,29.68,28.86,29.65,0.0,2.38,0.69,53.34,10550,30831492.79,29.19,3040527457,1294081146,0.301005,深A,2022-12-14 13:01:12,2022-12-14
2842,300929,华骐环保,0.0,11.97,12.0,11.89,12.0,0.0,0.58,0.71,28.13,5571,6642932.07,11.97,1581631483,1141941591,0.300929,深A,2022-12-14 13:01:15,2022-12-14
2843,300879,大叶股份,0.0,18.52,18.64,18.41,18.41,0.0,0.86,0.63,33.79,4710,8735904.0,18.52,2963200000,1018600000,0.300879,深A,2022-12-14 13:01:09,2022-12-14
2844,300867,圣元环保,0.0,17.6,17.72,17.55,17.64,0.0,0.36,0.52,22.54,5511,9715929.6,17.6,4782642533,2714493936,0.300867,深A,2022-12-14 13:01:09,2022-12-14
2845,300711,广哈通信,0.0,11.85,11.98,11.8,11.85,0.0,0.35,0.37,174.35,7151,8507589.0,11.85,2460559738,2447239935,0.300711,深A,2022-12-14 13:01:12,2022-12-14
2846,300694,蠡湖股份,0.0,10.85,11.04,10.82,10.88,0.0,0.47,0.83,45.34,9778,10662749.0,10.85,2336189200,2236839798,0.300694,深A,2022-12-14 13:01:15,2022-12-14
2847,300692,中环环保,0.0,6.85,6.88,6.84,6.87,0.0,0.29,0.62,13.74,10742,7370441.0,6.85,2902690507,2565848093,0.300692,深A,2022-12-14 13:00:48,2022-12-14
2848,300610,晨化股份,0.0,13.39,13.46,13.34,13.34,0.0,0.87,0.34,18.36,13962,18711640.0,13.39,2850423030,2145089944,0.300610,深A,2022-12-14 13:01:12,2022-12-14
2849,300541,先进数通,0.0,12.11,12.24,12.02,12.09,0.0,1.19,0.76,71.52,30271,36743814.26,12.11,3735080010,3086517976,0.300541,深A,2022-12-14 13:01:15,2022-12-14
2850,300514,友讯达,0.0,10.96,11.1,10.8,10.96,0.0,0.86,0.99,20.32,13205,14525335.0,10.96,2192000000,1687752320,0.300514,深A,2022-12-14 13:01:15,2022-12-14
2851,300477,合纵科技,0.0,5.19,5.22,5.17,5.18,0.0,0.71,0.69,39.58,65904,34180796.0,5.19,5563776986,4813746808,0.300477,深A,2022-12-14 13:01:12,2022-12-14
2852,300465,高伟达,0.0,8.87,8.97,8.77,8.84,0.0,1.3,0.66,-526.4,57912,51374912.0,8.87,3962781220,3962781220,0.300465,深A,2022-12-14 13:01:15,2022-12-14
2853,300441,鲍斯股份,0.0,5.81,5.86,5.8,5.84,0.0,0.19,0.62,20.77,12058,7033370.12,5.81,3818272203,3676867628,0.300441,深A,2022-12-14 13:01:12,2022-12-14
2854,300431,暴风退,-,-,-,-,-,-,0.0,-,-,-,-,0.28,-,-,0.300431,深A,2022-12-14 08:00:00,2022-12-14
2855,300425,中建环能,0.0,4.55,4.58,4.52,4.54,0.0,0.27,0.61,42.44,17990,8185864.0,4.55,3074474976,3056833198,0.300425,深A,2022-12-14 13:01:09,2022-12-14
2856,300411,金盾股份,0.0,6.85,6.9,6.8,6.86,0.0,0.53,0.65,58.22,12262,8374106.0,6.85,2784662048,1582621883,0.300411,深A,2022-12-14 13:01:12,2022-12-14
2857,300399,天利科技,0.0,10.48,10.56,10.4,10.45,0.0,0.26,0.64,443.93,5045,5291500.0,10.48,2070848000,2039986161,0.300399,深A,2022-12-14 13:01:15,2022-12-14
2858,300372,欣泰退,-,-,-,-,-,-,0.0,-,-,-,-,1.48,-,-,0.300372,深A,2022-12-14 08:00:00,2022-12-14
2859,300367,网力退,-,-,-,-,-,-,0.0,-,-,-,-,0.29,-,-,0.300367,深A,2022-12-14 08:00:00,2022-12-14
2860,300362,天翔退,-,-,-,-,-,-,0.0,-,-,-,-,1.34,-,-,0.300362,深A,2022-12-14 08:00:00,2022-12-14
2861,300325,德威退,-,-,-,-,-,-,0.0,-,-,-,-,0.25,-,-,0.300325,深A,2022-12-14 08:00:00,2022-12-14
2862,300324,旋极信息,0.0,2.93,2.95,2.9,2.93,0.0,0.47,0.83,-25.15,80462,23539920.58,2.93,5061840443,4969282997,0.300324,深A,2022-12-14 13:01:15,2022-12-14
2863,300315,掌趣科技,0.0,3.34,3.34,3.29,3.33,0.0,0.48,0.67,47.31,125628,41596651.0,3.34,9209997201,8705764632,0.300315,深A,2022-12-14 13:01:12,2022-12-14
2864,300312,邦讯退,-,-,-,-,-,-,0.0,-,-,-,-,0.3,-,-,0.300312,深A,2022-12-14 08:00:00,2022-12-14
2865,300273,*ST和佳,0.0,2.47,2.49,2.43,2.46,0.0,0.9,0.55,-4.11,61330,15102383.19,2.47,1950882412,1682757937,0.300273,深A,2022-12-14 13:01:15,2022-12-14
2866,300259,新天科技,0.0,3.37,3.39,3.36,3.36,0.0,0.28,0.74,18.09,22731,7679381.0,3.37,3942231109,2734648117,0.300259,深A,2022-12-14 13:01:12,2022-12-14
2867,300234,开尔新材,0.0,5.42,5.46,5.41,5.42,0.0,0.4,0.65,60.09,13702,7444771.9,5.42,2750386512,1846715083,0.300234,深A,2022-12-14 13:01:12,2022-12-14
2868,300217,东方电热,0.0,6.3,6.35,6.27,6.3,0.0,0.71,0.62,29.77,84173,53079020.4,6.3,9372551202,7467832997,0.300217,深A,2022-12-14 13:01:09,2022-12-14
2869,300216,千山退,-,-,-,-,-,-,0.0,-,-,-,-,0.19,-,-,0.300216,深A,2022-12-14 08:00:00,2022-12-14
2870,300214,日科化学,0.0,6.65,6.67,6.62,6.66,0.0,0.23,0.55,14.62,9235,6132226.0,6.65,3130903883,2710366009,0.300214,深A,2022-12-14 13:01:12,2022-12-14
2871,300202,聚龙退,-,-,-,-,-,-,0.0,-,-,-,-,0.5,-,-,0.300202,深A,2022-12-14 08:00:00,2022-12-14
2872,300197,节能铁汉,0.0,2.33,2.34,2.31,2.34,0.0,0.27,0.6,-12.3,52789,12249825.0,2.33,6577291802,4521622929,0.300197,深A,2022-12-14 13:01:15,2022-12-14
2873,300190,维尔利,0.0,4.41,4.42,4.39,4.42,0.0,0.13,0.55,64.08,9778,4310921.0,4.41,3446805316,3359122128,0.300190,深A,2022-12-14 13:01:15,2022-12-14
2874,300186,大华农,-,-,-,-,-,-,0.0,-,-,-,-,45.72,-,-,0.300186,深A,2022-12-14 08:00:00,2022-12-14
2875,300178,腾邦退,-,-,-,-,-,-,0.0,-,-,-,-,0.2,-,-,0.300178,深A,2022-12-14 08:00:00,2022-12-14
2876,300173,福能东方,0.0,4.22,4.26,4.19,4.2,0.0,0.39,1.07,364.46,27940,11799988.0,4.22,3100542446,2988828690,0.300173,深A,2022-12-14 13:01:15,2022-12-14
2877,300170,汉得信息,0.0,8.77,8.88,8.67,8.83,0.0,1.18,0.64,12.89,97203,85354259.57,8.77,7602832386,7244779885,0.300170,深A,2022-12-14 13:01:15,2022-12-14
2878,300169,天晟新材,0.0,4.6,4.64,4.57,4.57,0.0,0.53,0.95,-30.76,16024,7375364.0,4.6,1499527964,1387984597,0.300169,深A,2022-12-14 13:01:15,2022-12-14
2879,300156,神雾退,-,-,-,-,-,-,0.0,-,-,-,-,0.12,-,-,0.300156,深A,2022-12-14 08:00:00,2022-12-14
2880,300153,科泰电源,0.0,7.11,7.17,7.08,7.16,0.0,0.4,0.82,99.51,12688,9025982.0,7.11,2275200000,2261054939,0.300153,深A,2022-12-14 13:01:12,2022-12-14
2881,300104,乐视退,-,-,-,-,-,-,0.0,-,-,-,-,0.18,-,-,0.300104,深A,2022-12-14 08:00:00,2022-12-14
2882,300090,盛运退,-,-,-,-,-,-,0.0,-,-,-,-,0.12,-,-,0.300090,深A,2022-12-14 08:00:00,2022-12-14
2883,300083,创世纪,0.0,9.44,9.55,9.4,9.44,0.0,0.53,0.81,24.77,70690,66909638.92,9.44,14567585018,12694398860,0.300083,深A,2022-12-14 13:01:15,2022-12-14
2884,300080,易成新能,0.0,4.93,4.99,4.91,4.96,0.0,0.35,0.55,46.07,43033,21273619.11,4.93,10658068686,6023485817,0.300080,深A,2022-12-14 13:01:15,2022-12-14
2885,300064,金刚退,-,-,-,-,-,-,0.0,-,-,-,-,1.32,-,-,0.300064,深A,2022-12-14 08:00:00,2022-12-14
2886,300038,数知退,-,-,-,-,-,-,0.0,-,-,-,-,0.3,-,-,0.300038,深A,2022-12-14 08:00:00,2022-12-14
2887,300028,金亚退,-,-,-,-,-,-,0.0,-,-,-,-,0.3,-,-,0.300028,深A,2022-12-14 08:00:00,2022-12-14
2888,300023,宝德退,-,-,-,-,-,-,0.0,-,-,-,-,1.09,-,-,0.300023,深A,2022-12-14 08:00:00,2022-12-14
2889,300020,银江技术,0.0,6.75,6.84,6.69,6.72,0.0,0.96,1.15,41.52,60508,40947296.0,6.75,4426576331,4234199164,0.300020,深A,2022-12-14 13:01:15,2022-12-14
2890,003816,中国广核,0.0,2.75,2.76,2.74,2.75,0.0,0.08,0.61,11.85,307691,84535562.8,2.75,138871180525,108171211775,0.003816,深A,2022-12-14 13:01:12,2022-12-14
2891,003035,南网能源,0.0,5.99,6.03,5.97,5.97,0.0,0.22,0.93,44.52,35410,21259282.58,5.99,22689393934,9800003024,0.003035,深A,2022-12-14 13:01:15,2022-12-14
2892,003015,日久光电,0.0,9.66,9.78,9.62,9.63,0.0,1.2,0.59,57.94,22869,22172847.68,9.66,2715104003,1846406324,0.003015,深A,2022-12-14 13:01:06,2022-12-14
2893,002966,苏州银行,0.0,7.65,7.68,7.57,7.66,0.0,0.22,0.42,6.79,78154,59479812.32,7.65,28050474104,27097082939,0.002966,深A,2022-12-14 13:01:15,2022-12-14
2894,002945,华林证券,0.0,14.02,14.13,13.97,14.1,0.0,0.11,0.8,64.96,30824,43240692.52,14.02,37854000000,37854000000,0.002945,深A,2022-12-14 13:01:15,2022-12-14
2895,002922,伊戈尔,0.0,15.54,15.78,15.53,15.68,0.0,0.59,0.78,24.37,16553,25875972.0,15.54,4651439871,4360645165,0.002922,深A,2022-12-14 13:01:12,2022-12-14
2896,002906,华阳集团,0.0,35.76,36.4,35.5,35.76,0.0,0.4,0.81,47.79,19107,68638345.27,35.76,17017773118,16972453826,0.002906,深A,2022-12-14 13:01:15,2022-12-14
2897,002883,中设股份,0.0,11.63,11.68,11.54,11.65,0.0,2.21,0.53,34.77,27319,31750969.36,11.63,1816923290,1437750702,0.002883,深A,2022-12-14 13:01:12,2022-12-14
2898,002849,威星智能,0.0,20.2,20.65,20.2,20.23,0.0,0.57,0.55,41.96,6228,12729325.59,20.2,3183433665,2200082778,0.002849,深A,2022-12-14 13:01:15,2022-12-14
2899,002839,张家港行,0.0,4.72,4.75,4.68,4.74,0.0,0.38,0.78,6.06,77456,36434940.31,4.72,10240744705,9732080538,0.002839,深A,2022-12-14 13:01:15,2022-12-14
2900,002829,星网宇达,0.0,33.81,34.2,33.59,33.9,0.0,0.59,0.58,37.25,6097,20699446.0,33.81,5284874910,3470860725,0.002829,深A,2022-12-14 13:01:15,2022-12-14
2901,002827,高争民爆,0.0,10.11,10.3,10.03,10.11,0.0,1.43,0.92,52.16,39591,40206762.5,10.11,2790360000,2790360000,0.002827,深A,2022-12-14 13:01:15,2022-12-14
2902,002807,江阴银行,0.0,4.08,4.11,4.04,4.1,0.0,0.41,0.82,7.25,89658,36454897.27,4.08,8861967929,8851417322,0.002807,深A,2022-12-14 13:01:15,2022-12-14
2903,002770,科迪退,-,-,-,-,-,-,0.0,-,-,-,-,0.6,-,-,0.002770,深A,2022-12-14 08:00:00,2022-12-14
2904,002752,昇兴股份,0.0,5.18,5.2,5.13,5.18,0.0,0.19,0.64,18.48,18728,9668107.0,5.18,5060437664,5052391891,0.002752,深A,2022-12-14 13:01:15,2022-12-14
2905,002711,欧浦退,-,-,-,-,-,-,0.0,-,-,-,-,0.32,-,-,0.002711,深A,2022-12-14 08:00:00,2022-12-14
2906,002692,ST远程,0.0,4.14,4.15,4.12,4.15,0.0,0.1,0.42,62.09,7217,2981365.0,4.14,2973124440,2858563122,0.002692,深A,2022-12-14 13:00:09,2022-12-14
2907,002684,猛狮退,-,-,-,-,-,-,0.0,-,-,-,-,0.69,-,-,0.002684,深A,2022-12-14 08:00:00,2022-12-14
2908,002680,长生退,-,-,-,-,-,-,0.0,-,-,-,-,0.77,-,-,0.002680,深A,2022-12-14 08:00:00,2022-12-14
2909,002662,京威股份,0.0,3.47,3.49,3.46,3.46,0.0,0.24,0.6,12.2,36149,12534442.0,3.47,5205000000,5204934417,0.002662,深A,2022-12-14 13:01:12,2022-12-14
2910,002639,雪人股份,0.0,9.34,9.5,9.23,9.26,0.0,1.95,0.92,445.68,126702,118673740.1,9.34,7216104343,6076453682,0.002639,深A,2022-12-14 13:01:15,2022-12-14
2911,002637,赞宇科技,0.0,11.92,12.09,11.88,11.88,0.0,0.12,0.49,55.78,4820,5762532.0,11.92,5607179920,4715580310,0.002637,深A,2022-12-14 13:01:12,2022-12-14
2912,002633,申科股份,0.0,9.87,9.97,9.85,9.86,0.0,0.45,0.59,-63.65,6737,6664855.48,9.87,1480500000,1474763063,0.002633,深A,2022-12-14 13:01:06,2022-12-14
2913,002619,*ST艾格,-,-,-,-,-,-,0.0,-,-,-,-,0.56,-,-,0.002619,深A,2022-12-14 08:00:00,2022-12-14
2914,002618,丹邦退,-,-,-,-,-,-,0.0,-,-,-,-,1.26,-,-,0.002618,深A,2022-12-14 08:00:00,2022-12-14
2915,002613,北玻股份,0.0,4.84,4.87,4.81,4.82,0.0,0.78,0.68,117.9,45400,21955434.0,4.84,4535902800,2799872027,0.002613,深A,2022-12-14 13:01:15,2022-12-14
2916,002610,爱康科技,0.0,2.94,2.96,2.92,2.95,0.0,0.52,0.72,-36.28,228797,67112600.0,2.94,13169825618,12886714272,0.002610,深A,2022-12-14 13:01:15,2022-12-14
2917,002608,江苏国信,0.0,6.22,6.26,6.2,6.23,0.0,0.04,0.74,28.89,15965,9946551.0,6.22,23499655759,23499655759,0.002608,深A,2022-12-14 13:00:33,2022-12-14
2918,002604,龙力退,-,-,-,-,-,-,0.0,-,-,-,-,0.25,-,-,0.002604,深A,2022-12-14 08:00:00,2022-12-14
2919,002597,金禾实业,0.0,35.35,35.43,35.1,35.19,0.0,0.2,0.51,11.16,10929,38532402.0,35.35,19828458299,19691591866,0.002597,深A,2022-12-14 13:01:15,2022-12-14
2920,002585,双星新材,0.0,14.17,14.42,13.95,14.01,0.0,2.1,0.66,16.0,185149,263660173.18,14.17,16384460464,12518110386,0.002585,深A,2022-12-14 13:01:15,2022-12-14
2921,002546,新联电子,0.0,3.82,3.85,3.81,3.82,0.0,0.41,1.06,142.28,32179,12322047.0,3.82,3186067547,3013371077,0.002546,深A,2022-12-14 13:01:09,2022-12-14
2922,002523,天桥起重,0.0,3.22,3.26,3.19,3.22,0.0,0.93,1.27,97.32,129681,41890122.32,3.22,4561583376,4501807972,0.002523,深A,2022-12-14 13:01:12,2022-12-14
2923,002509,天茂退,-,-,-,-,-,-,0.0,-,-,-,-,0.15,-,-,0.002509,深A,2022-12-14 08:00:00,2022-12-14
2924,002504,ST弘高,0.0,1.63,1.64,1.61,1.63,0.0,0.81,0.74,-18.9,33623,5463193.92,1.63,1672054852,675592573,0.002504,深A,2022-12-14 13:00:24,2022-12-14
2925,002503,搜于特,0.0,1.41,1.43,1.39,1.4,0.0,3.48,1.47,-2.29,904875,127928897.66,1.41,4303112087,3669272561,0.002503,深A,2022-12-14 13:01:15,2022-12-14
2926,002497,雅化集团,0.0,25.52,25.72,25.41,25.59,0.0,0.59,0.57,6.22,61343,156524978.21,25.52,29413395510,26392233125,0.002497,深A,2022-12-14 13:01:15,2022-12-14
2927,002496,辉丰股份,0.0,2.44,2.46,2.42,2.45,0.0,0.52,0.53,-41.64,59865,14570105.0,2.44,3678518812,2782564488,0.002496,深A,2022-12-14 13:01:15,2022-12-14
2928,002482,ST广田,0.0,2.01,2.04,1.99,2.01,0.0,0.22,0.53,-5.32,34082,6841656.0,2.01,3089932111,3073892188,0.002482,深A,2022-12-14 13:01:06,2022-12-14
2929,002479,富春环保,0.0,4.55,4.57,4.53,4.54,0.0,0.24,0.72,22.34,20519,9338149.0,4.55,3935750000,3918943897,0.002479,深A,2022-12-14 13:01:15,2022-12-14
2930,002477,雏鹰退,-,-,-,-,-,-,0.0,-,-,-,-,0.17,-,-,0.002477,深A,2022-12-14 08:00:00,2022-12-14
2931,002473,圣莱退,-,-,-,-,-,-,0.0,-,-,-,-,0.79,-,-,0.002473,深A,2022-12-14 08:00:00,2022-12-14
